Date,VTI,VEA,BND,BNDX,FZROX,VFIDX,VFSUX,^GSPC,^DJI,^IXIC,^NYA
2016-06-20,91.69184875,27.50775719,64.22401428,42.34967804,0.0,6.962881565,8.349184036,2083.25,17804.86914,4837.209961,10450.03027
2016-06-21,91.88986206,27.72200775,64.13935852,42.28812027,0.0,6.955918312,8.341407776,2088.899902,17829.73047,4843.759766,10490.78027
2016-06-22,91.68328094,27.67609215,64.16242981,42.28812027,0.0,6.962881565,8.349184036,2085.449951,17780.83008,4833.319824,10473.05957
2016-06-23,92.94864655,28.40300751,64.04703522,42.18041611,0.0,6.955918312,8.341407776,2113.320068,18011.07031,4910.040039,10641.16992
2016-06-24,89.56571198,26.07689476,64.40868378,42.34967804,0.0,6.98376894,8.356957436,2037.410034,17400.75,4707.97998,10183.50977
2016-06-27,87.78387451,25.57188797,64.73191071,42.68054962,0.0,7.011619568,8.372505188,2000.540039,17140.24023,4594.439941,9973.540039
2016-06-28,89.39355469,26.25288963,64.80883789,42.81901932,0.0,7.018582344,8.372505188,2036.089966,17409.7207,4691.870117,10161.16016
2016-06-29,90.99462891,26.72727776,64.78572845,42.88828659,0.0,7.004656792,8.36473465,2070.77002,17694.67969,4779.25,10350.53027
2016-06-30,92.24280548,27.05630684,64.8704834,42.85749054,0.0,7.035365105,8.38809967,2098.860107,17929.99023,4842.669922,10489.75977
2016-07-01,92.42355347,27.11751938,65.05082703,42.96225739,0.0,7.04932785,8.395887375,2102.949951,17949.36914,4862.569824,10515.75977
2016-07-05,91.73490906,26.58190727,65.27440643,43.12399673,0.0,7.077243328,8.403672218,2088.550049,17840.61914,4822.899902,10409.54004
2016-07-06,92.29442596,26.58955574,65.39009094,43.16249847,0.0,7.07026577,8.403672218,2099.72998,17918.61914,4859.160156,10441.58008
2016-07-07,92.25139618,26.47478104,65.28214264,43.08547211,0.0,7.07026577,8.403672218,2097.899902,17895.88086,4876.810059,10413.96973
2016-07-08,93.68893433,26.84206772,65.45173645,43.20871735,0.0,7.08422327,8.403672218,2129.899902,18146.74023,4956.759766,10571.78027
2016-07-11,94.07627869,27.20935059,65.25901031,43.16249847,0.0,7.063288212,8.395887375,2137.159912,18226.92969,4988.640137,10627.2002
2016-07-12,94.85959625,27.59192848,64.99688721,42.99308395,0.0,7.04932785,8.38809967,2152.139893,18347.66992,5022.819824,10726.79004
2016-07-13,94.80796051,27.56896782,65.11253357,43.11629868,0.0,7.063288212,8.395887375,2152.429932,18372.11914,5005.72998,10734.2002
2016-07-14,95.26418304,27.80617714,65.01229858,43.06237793,0.0,7.04932785,8.395887375,2163.75,18506.41016,5034.060059,10786.62988
2016-07-15,95.16088104,27.66844368,64.80410004,42.94686508,0.0,7.035365105,8.38809967,2161.73999,18516.55078,5029.589844,10773.12012
2016-07-18,95.42772675,27.72965813,64.8272171,42.90833664,0.0,7.035365105,8.38809967,2166.889893,18533.05078,5055.779785,10793.16992
2016-07-19,95.23835754,27.50775719,64.92744446,43.00846481,0.0,7.04932785,8.395887375,2163.780029,18559.00977,5036.370117,10758.54004
2016-07-20,95.74623871,27.70670509,64.85806274,43.00846481,0.0,7.042345047,8.38809967,2173.02002,18595.0293,5089.930176,10793.09961
2016-07-21,95.36745453,27.63783646,64.93516541,42.99308395,0.0,7.04932785,8.395887375,2165.169922,18517.23047,5073.899902,10758.62012
2016-07-22,95.82369995,27.65314674,64.94290924,43.02386475,0.0,7.04932785,8.38809967,2175.030029,18570.84961,5100.160156,10805.04004
2016-07-25,95.57405853,27.60723495,64.90435028,42.97765732,0.0,7.042345047,8.38809967,2168.47998,18493.06055,5097.629883,10752.42969
2016-07-26,95.67733002,27.73731613,64.89660645,43.03928757,0.0,7.042345047,8.380311966,2169.179932,18473.75,5110.049805,10772.99023
2016-07-27,95.56547546,27.8597393,65.08939362,43.24724579,0.0,7.063288212,8.395887375,2166.580078,18472.16992,5139.810059,10739.76953
2016-07-28,95.68598938,27.8597393,65.05082703,43.21642685,0.0,7.063288212,8.395887375,2170.060059,18456.34961,5154.97998,10744.16016
2016-07-29,95.90975952,28.18110085,65.25901031,43.20871735,0.0,7.094772816,8.426312447,2173.600098,18432.24023,5162.129883,10785.50977
2016-08-01,95.78065491,28.02042198,65.05426788,43.03142166,0.0,7.080778599,8.418509483,2170.840088,18404.50977,5184.200195,10730.2002
2016-08-02,95.05757904,27.88269615,64.99247742,42.86952591,0.0,7.066784382,8.418509483,2157.030029,18313.76953,5137.72998,10661.12988
2016-08-03,95.4105072,27.7755661,64.99247742,42.93120575,0.0,7.066784382,8.418509483,2163.790039,18355.0,5159.740234,10695.13965
2016-08-04,95.52242279,27.93625832,65.1083374,43.02371216,0.0,7.080778599,8.426312447,2164.25,18352.05078,5166.25,10707.12988
2016-08-05,96.31435394,28.03571701,64.89203644,43.00829315,0.0,7.052789211,8.410712242,2182.870117,18543.5293,5221.120117,10782.87012
2016-08-08,96.25409698,28.12754822,64.89975739,43.06994629,0.0,7.059785366,8.410712242,2180.889893,18529.28906,5213.140137,10788.00977
2016-08-09,96.34017181,28.35709381,65.0851593,43.1856041,0.0,7.073784828,8.418509483,2181.73999,18533.05078,5225.47998,10804.50977
2016-08-10,96.0561142,28.45657349,65.1701889,43.2935257,0.0,7.08777523,8.418509483,2175.48999,18495.66016,5204.580078,10774.98047
2016-08-11,96.53813171,28.67082024,65.00017548,43.25497818,0.0,7.066784382,8.410712242,2185.790039,18613.51953,5228.399902,10836.15039
2016-08-12,96.44347382,28.59430313,65.14697266,43.24726486,0.0,7.08777523,8.418509483,2184.050049,18576.4707,5232.890137,10822.41016
2016-08-15,96.79639435,28.71672249,65.03881836,43.17789459,0.0,7.073784828,8.418509483,2190.149902,18636.05078,5262.02002,10858.5
2016-08-16,96.24549103,28.64785004,65.00791168,43.16246033,0.0,7.066784382,8.418509483,2178.149902,18552.01953,5227.109863,10809.74023
2016-08-17,96.36598969,28.64785004,65.1083374,43.20102692,0.0,7.080778599,8.418509483,2182.219971,18573.93945,5228.660156,10824.63965
2016-08-18,96.66728973,28.79324532,65.17788696,43.24726486,0.0,7.08777523,8.426312447,2187.02002,18597.69922,5240.149902,10863.00977
2016-08-19,96.52953339,28.57899666,65.04656982,43.17018127,0.0,7.073784828,8.418509483,2183.870117,18552.57031,5238.379883,10829.15039
2016-08-22,96.55538177,28.60194778,65.13928986,43.23186111,0.0,7.08777523,8.418509483,2182.639893,18529.41992,5244.600098,10815.91992
2016-08-23,96.81361389,28.72438049,65.1701889,43.2935257,0.0,7.08777523,8.418509483,2186.899902,18547.30078,5260.080078,10847.49023
2016-08-24,96.27131653,28.64020538,65.16242981,43.23956299,0.0,7.08777523,8.418509483,2175.439941,18481.48047,5217.689941,10791.17969
2016-08-25,96.21103668,28.54838753,65.09289551,43.23956299,0.0,7.080778599,8.418509483,2172.469971,18448.41016,5212.200195,10784.37012
2016-08-26,96.01306915,28.34943962,64.93066406,43.20102692,0.0,7.059785366,8.402910233,2169.040039,18395.40039,5218.919922,10749.33008
2016-08-29,96.53813171,28.45657349,65.15470123,43.27039719,0.0,7.080778599,8.410712242,2180.379883,18502.99023,5232.330078,10811.34961
2016-08-30,96.3832016,28.39535332,65.10061646,43.30894089,0.0,7.080778599,8.410712242,2176.120117,18454.30078,5222.990234,10797.54004
2016-08-31,96.10774231,28.29588127,65.05426788,43.23956299,0.0,7.091302395,8.425559998,2170.949951,18400.88086,5213.220215,10764.75
2016-09-01,96.15940857,28.53308296,65.14408875,43.19788742,0.0,7.098314762,8.425559998,2170.860107,18419.30078,5227.209961,10771.92969
2016-09-02,96.65006256,28.82384109,65.05118561,43.12071991,0.0,7.084284782,8.425559998,2179.97998,18491.96094,5249.899902,10856.91992
2016-09-06,96.92551422,29.09931183,65.24468231,43.19017029,0.0,7.112342834,8.44119072,2186.47998,18538.11914,5275.910156,10890.79004
2016-09-07,97.05461884,29.09931183,65.25246429,43.29820633,0.0,7.10532856,8.44119072,2186.159912,18526.14063,5283.930176,10890.17969
2016-09-08,96.80499268,29.03809166,65.0047226,43.14384842,0.0,7.084284782,8.433377266,2181.300049,18479.91016,5259.47998,10882.33008
2016-09-09,94.39476776,28.42595673,64.71834564,42.98182297,0.0,7.063241482,8.417743683,2127.810059,18085.44922,5125.910156,10613.53027
2016-09-12,95.71178436,28.64785004,64.74155426,42.9123764,0.0,7.063241482,8.417743683,2159.040039,18325.07031,5211.890137,10741.24023
2016-09-13,94.2144928,28.04438019,64.55581665,42.81977463,0.0,7.042199135,8.417743683,2127.02002,18066.75,5155.25,10535.36035
2016-09-14,94.22315979,28.02900124,64.64095306,42.87379837,0.0,7.04921627,8.417743683,2125.77002,18034.76953,5173.77002,10511.40039
2016-09-15,95.19195557,28.27500153,64.69511414,42.82749176,0.0,7.04921627,8.425559998,2147.26001,18212.48047,5249.689941,10602.94043
2016-09-16,94.81135559,27.9290657,64.74930573,42.87379837,0.0,7.056230068,8.417743683,2139.159912,18123.80078,5244.569824,10532.26953
2016-09-19,94.94974518,28.11356926,64.70283508,42.86605835,0.0,7.04921627,8.417743683,2139.120117,18120.16992,5235.029785,10564.2998
2016-09-20,94.90649414,28.23657036,64.71834564,42.9355278,0.0,7.056230068,8.417743683,2139.76001,18129.96094,5241.350098,10560.25
2016-09-21,95.99637604,28.77470398,64.90411377,43.02812195,0.0,7.063241482,8.417743683,2163.120117,18293.69922,5295.180176,10708.37012
2016-09-22,96.69701385,29.05914497,65.03570557,43.17472458,0.0,7.077269077,8.425559998,2177.179932,18392.46094,5339.52002,10793.66016
2016-09-23,96.14342499,28.78238487,65.02020264,43.15158463,0.0,7.077269077,8.425559998,2164.689941,18261.44922,5305.75,10717.99023
2016-09-26,95.38223267,28.52870178,65.12858582,43.2365036,0.0,7.091302395,8.433377266,2146.100098,18094.83008,5257.490234,10624.87988
2016-09-27,95.92717743,28.66707611,65.2060318,43.29048157,0.0,7.091302395,8.433377266,2159.929932,18228.30078,5305.709961,10665.33984
2016-09-28,96.48942566,28.9207592,65.2060318,43.29048157,0.0,7.091302395,8.433377266,2171.370117,18339.24023,5318.549805,10753.4502
2016-09-29,95.54659271,28.56713676,65.21367645,43.29820633,0.0,7.098314762,8.433377266,2151.129883,18143.44922,5269.149902,10643.51953
2016-09-30,96.2991333,28.75933075,65.12858582,43.24420547,0.0,7.100421429,8.435728073,2168.27002,18308.15039,5312.0,10721.74023
2016-10-03,96.00502777,28.705513,65.05957031,43.08661652,0.0,7.086360455,8.435728073,2161.199951,18253.84961,5300.870117,10690.76953
2016-10-04,95.57250977,28.62095451,64.84242249,43.06343842,0.0,7.072303295,8.420074463,2150.48999,18168.44922,5289.660156,10629.15039
2016-10-05,95.94447327,28.77470398,64.73386383,42.97075653,0.0,7.065276623,8.420074463,2159.72998,18281.0293,5316.02002,10683.94043
2016-10-06,95.97908783,28.62095451,64.71056366,42.96302795,0.0,7.05823946,8.412247658,2160.77002,18268.5,5306.850098,10675.74023
2016-10-07,95.61577606,28.43644905,64.76490021,42.93212891,0.0,7.065276623,8.420074463,2153.73999,18240.49023,5292.399902,10626.91992
2016-10-10,96.13477325,28.55175972,64.69504547,42.84714508,0.0,7.051213264,8.412247658,2163.659912,18329.03906,5328.669922,10682.66992
2016-10-11,94.854599,28.13662338,64.59429169,42.8780365,0.0,7.051213264,8.412247658,2136.72998,18128.66016,5246.790039,10548.0
2016-10-12,94.96703339,28.09819031,64.63303375,42.83169937,0.0,7.051213264,8.412247658,2139.179932,18144.19922,5239.02002,10560.26953
2016-10-13,94.62969971,28.02131271,64.71056366,42.91669083,0.0,7.065276623,8.420074463,2132.550049,18098.93945,5213.330078,10522.94043
2016-10-14,94.60375977,28.04438019,64.57875061,42.79307175,0.0,7.051213264,8.420074463,2132.97998,18138.38086,5214.160156,10521.2998
2016-10-17,94.33558655,27.99825287,64.71835327,42.82398224,0.0,7.065276623,8.427899361,2126.5,18086.40039,5199.819824,10492.86035
2016-10-18,94.88920593,28.298069,64.80364227,42.8780365,0.0,7.072303295,8.427899361,2139.600098,18161.93945,5243.839844,10567.80957
2016-10-19,95.19195557,28.39801216,64.85018158,42.90122223,0.0,7.072303295,8.427899361,2144.290039,18202.61914,5246.410156,10600.91992
2016-10-20,95.01028442,28.39801216,64.81142426,42.92440796,0.0,7.072303295,8.427899361,2141.340088,18162.34961,5241.830078,10597.36035
2016-10-21,94.97569275,28.33651161,64.8657074,42.90894318,0.0,7.072303295,8.427899361,2141.159912,18145.71094,5257.399902,10571.87988
2016-10-24,95.45143127,28.298069,64.7726059,42.90122223,0.0,7.065276623,8.420074463,2151.330078,18223.0293,5309.830078,10591.2998
2016-10-25,95.0448761,28.27500153,64.7726059,42.90894318,0.0,7.065276623,8.420074463,2143.159912,18169.26953,5283.399902,10550.19043
2016-10-26,94.75944519,28.13662338,64.65629578,42.82398224,0.0,7.051213264,8.420074463,2139.429932,18199.33008,5250.27002,10528.19043
2016-10-27,94.43940735,28.10588264,64.47789764,42.64632034,0.0,7.037152767,8.412247658,2133.040039,18169.67969,5215.970215,10503.05957
2016-10-28,94.12798309,28.09050369,64.44688416,42.66177368,0.0,7.037152767,8.412247658,2126.409912,18161.18945,5190.100098,10476.62012
2016-10-31,94.1885376,28.06744957,64.51669312,42.70038605,0.0,7.06111145,8.433411598,2126.149902,18142.41992,5189.140137,10481.88965
2016-11-01,93.48790741,27.99056625,64.49571991,42.61609268,0.0,7.05406332,8.433411598,2111.719971,18037.09961,5153.580078,10414.0498
2016-11-02,92.83916473,27.78300667,64.55791473,42.72438812,0.0,7.068157196,8.433411598,2097.939941,17959.64063,5105.569824,10334.5
2016-11-03,92.43264008,27.76762772,64.51906586,42.65478134,0.0,7.06111145,8.433411598,2088.659912,17930.66992,5058.410156,10307.63965
2016-11-04,92.37208557,27.53699684,64.63558197,42.69344711,0.0,7.075207233,8.441242218,2085.179932,17888.2793,5046.370117,10289.34961
2016-11-07,94.41343689,27.91368866,64.55012512,42.69344711,0.0,7.06111145,8.433411598,2131.52002,18259.59961,5166.169922,10500.16016
2016-11-08,94.81999969,27.98288155,64.43357086,42.63932037,0.0,7.047018051,8.425575256,2139.560059,18332.74023,5193.490234,10530.55957
2016-11-09,95.99637604,27.93675613,63.79633713,42.37638474,0.0,6.976546764,8.402060509,2163.26001,18589.68945,5251.069824,10643.41016
2016-11-10,96.33374786,27.84450912,63.5243988,42.20626068,0.0,6.955408096,8.386383057,2167.47998,18807.88086,5208.799805,10683.41016
2016-11-11,96.36833954,27.62155342,63.40785599,42.14440155,0.0,6.941311836,8.386383057,2164.449951,18847.66016,5237.109863,10652.24023
2016-11-14,96.61914825,27.49855804,63.16696167,42.036129,0.0,6.913124084,8.362868309,2164.199951,18868.68945,5218.399902,10679.76953
2016-11-15,97.37171936,27.66769028,63.25239182,42.16759109,0.0,6.913124084,8.362868309,2180.389893,18923.06055,5275.620117,10745.50977
2016-11-16,97.23329926,27.41399956,63.38452911,42.12118912,0.0,6.9201684,8.370709419,2176.939941,18868.14063,5294.580078,10699.42969
2016-11-17,97.72636414,27.5984993,63.12805176,42.10573959,0.0,6.899027824,8.362868309,2187.120117,18903.82031,5333.970215,10740.08008
2016-11-18,97.54471588,27.35249329,62.97270584,42.05163574,0.0,6.877893448,8.347194672,2181.899902,18867.92969,5321.509766,10709.50977
2016-11-21,98.27994537,27.59081078,62.96491623,42.01293945,0.0,6.877893448,8.355033875,2198.179932,18956.68945,5368.859863,10791.83984
2016-11-22,98.56537628,27.67537498,63.01928329,42.17534256,0.0,6.884935379,8.355033875,2202.939941,19023.86914,5386.350098,10820.17969
2016-11-23,98.70378876,27.57544136,62.8560791,42.08253479,0.0,6.86379385,8.347194672,2204.719971,19083.17969,5380.680176,10835.90039
2016-11-25,99.08437347,27.62925148,62.87940979,42.09799576,0.0,6.86379385,8.339359283,2213.350098,19152.14063,5398.919922,10878.08984
2016-11-28,98.51348114,27.52931023,63.02708817,42.16759109,0.0,6.877893448,8.355033875,2201.719971,19097.90039,5368.810059,10808.62988
2016-11-29,98.65187836,27.68305969,63.07369995,42.268116,0.0,6.884935379,8.355033875,2204.659912,19121.59961,5379.919922,10817.7002
2016-11-30,98.41833496,27.64462471,62.8560791,42.16759109,0.0,6.879283905,8.361310959,2198.810059,19123.58008,5323.680176,10838.45996
2016-12-01,98.01177979,27.57544136,62.62255478,41.91674423,0.0,6.858098984,8.353462219,2191.080078,19191.92969,5251.109863,10828.99023
2016-12-02,98.01177979,27.65230942,62.84831619,42.10256958,0.0,6.879283905,8.361310959,2191.949951,19170.41992,5255.649902,10838.58008
2016-12-05,98.69512939,27.86757278,62.92621994,42.0638504,0.0,6.879283905,8.361310959,2204.709961,19216.24023,5308.890137,10910.90039
2016-12-06,99.19681549,28.05975533,62.91841125,41.93223953,0.0,6.879283905,8.361310959,2212.22998,19251.7793,5333.0,10970.78027
2016-12-07,100.4250946,28.42875862,63.0663414,42.05610275,0.0,6.900474548,8.369163513,2241.350098,19549.61914,5393.759766,11114.61035
2016-12-08,100.7884064,28.45181847,62.94176102,41.9941597,0.0,6.886349678,8.369163513,2246.189941,19614.81055,5417.359863,11149.95996
2016-12-09,101.3333664,28.5363903,62.7549057,41.9477005,0.0,6.865158081,8.361310959,2259.530029,19756.84961,5444.5,11191.79004
2016-12-12,101.0738373,28.44414139,62.68485641,41.84706116,0.0,6.865158081,8.361310959,2256.959961,19796.42969,5412.540039,11177.28027
2016-12-13,101.662056,28.74394989,62.7549057,41.97093201,0.0,6.865158081,8.353462219,2271.719971,19911.21094,5463.830078,11237.16992
2016-12-14,100.7451477,28.27500153,62.43569565,41.97869873,0.0,6.829848289,8.329907417,2253.280029,19792.5293,5436.669922,11098.66992
2016-12-15,101.160347,28.22887802,62.34220505,41.97093201,0.0,6.808656693,8.322059631,2262.030029,19852.24023,5456.850098,11131.88965
2016-12-16,101.0046539,28.23657036,62.39678192,42.05610275,0.0,6.815716743,8.329907417,2258.070068,19843.41016,5437.160156,11125.21973
2016-12-19,101.2901077,28.21351242,62.56025314,42.19547272,0.0,6.836905479,8.337759018,2262.530029,19883.06055,5457.439941,11128.54004
2016-12-20,101.7226791,28.27500153,62.56803131,42.17224121,0.0,6.829848289,8.329907417,2270.76001,19974.61914,5483.939941,11172.19043
2016-12-21,101.4354477,28.27500153,62.66149521,42.19547272,0.0,6.836905479,8.337759018,2265.179932,19941.96094,5471.430176,11142.57031
2016-12-22,101.1743622,28.19750977,62.61852646,42.16737366,0.0,6.836905479,8.337759018,2260.959961,19918.88086,5447.419922,11114.13965
2016-12-23,101.3310089,28.25951195,62.64977646,42.25320053,0.0,6.838332653,8.338544846,2263.790039,19933.81055,5462.689941,11128.7998
2016-12-27,101.5834274,28.22075462,62.60294724,42.24540329,0.0,6.831205368,8.33068943,2268.879883,19945.03906,5487.439941,11146.40039
2016-12-28,100.7391281,28.16649818,62.75904083,42.30778122,0.0,6.84546423,8.338544846,2249.919922,19833.67969,5438.560059,11058.87988
2016-12-29,100.7478561,28.26725578,62.93078995,42.38578796,0.0,6.859726906,8.354264259,2249.26001,19819.7793,5432.089844,11074.33008
2016-12-30,100.3735809,28.32151604,63.06344223,42.34678268,0.0,6.889743805,8.367646217,2238.830078,19762.59961,5383.120117,11056.90039
2017-01-03,101.1395111,28.49977875,63.07121658,42.19859695,0.0,6.889743805,8.367646217,2257.830078,19881.75977,5429.080078,11154.34961
2017-01-04,101.9141617,28.84856987,63.1181221,42.22199631,0.0,6.89688921,8.367646217,2270.75,19942.16016,5477.0,11246.54004
2017-01-05,101.7139893,29.10434341,63.43818665,42.1907959,0.0,6.925479889,8.383387566,2269.0,19899.28906,5487.939941,11247.69043
2017-01-06,102.036026,28.98809052,63.18836594,42.08158112,0.0,6.904038906,8.375522614,2276.97998,19963.80078,5521.060059,11237.62012
2017-01-09,101.6443405,28.91832733,63.34444809,42.1907959,0.0,6.918329716,8.383387566,2268.899902,19887.38086,5531.819824,11169.79004
2017-01-10,101.7226791,28.9493351,63.32885742,42.14398956,0.0,6.918329716,8.383387566,2268.899902,19855.5293,5551.819824,11183.33008
2017-01-11,102.0447235,29.1508522,63.36009598,42.22199631,0.0,6.918329716,8.383387566,2275.320068,19954.2793,5563.649902,11226.78027
2017-01-12,101.7749023,29.17409706,63.37569809,42.1907959,0.0,6.925479889,8.391260147,2270.439941,19891.0,5547.490234,11204.15039
2017-01-13,102.0273056,29.28262329,63.27422714,42.14398956,0.0,6.911188126,8.383387566,2274.639893,19885.73047,5574.120117,11227.16992
2017-01-17,101.5747147,29.20511246,63.46937561,42.18299103,0.0,6.939775467,8.391260147,2267.889893,19826.76953,5538.72998,11196.29004
2017-01-18,101.8097,29.07334137,63.14154816,42.14398956,0.0,6.904038906,8.375522614,2271.889893,19804.7207,5555.649902,11196.09961
2017-01-19,101.4093475,29.01908875,63.03226089,42.05817032,0.0,6.889743805,8.367646217,2263.689941,19732.40039,5540.080078,11148.84961
2017-01-20,101.7575073,29.15859985,63.07909775,42.00358963,0.0,6.889743805,8.375522614,2271.310059,19827.25,5555.330078,11192.79004
2017-01-23,101.4876785,29.22061539,63.25079346,42.13618088,0.0,6.918329716,8.391260147,2265.199951,19799.84961,5552.939941,11170.62012
2017-01-24,102.2797165,29.34461975,63.15715408,42.05817032,0.0,6.904038906,8.383387566,2280.070068,19912.71094,5600.959961,11249.28027
2017-01-25,103.1588287,29.63139915,62.96979904,41.90998077,0.0,6.882595062,8.375522614,2298.370117,20068.50977,5656.339844,11339.0498
2017-01-26,103.0108337,29.53838921,62.99322128,41.86316681,0.0,6.889743805,8.375522614,2296.679932,20100.91016,5655.180176,11313.12012
2017-01-27,102.8454819,29.46864319,63.06344223,41.92559052,0.0,6.89688921,8.383387566,2294.689941,20093.7793,5660.779785,11283.19043
2017-01-30,102.1492004,29.25935936,63.04787064,41.85537338,0.0,6.89688921,8.383387566,2280.899902,19971.13086,5613.709961,11205.24023
2017-01-31,102.2362289,29.36012459,63.18058395,41.93341064,0.0,6.91981411,8.397584915,2278.870117,19864.08984,5614.790039,11222.95996
2017-02-01,102.2275009,29.46089554,63.06951141,41.89044189,0.0,6.912648201,8.397584915,2279.550049,19890.93945,5642.649902,11207.24023
2017-02-02,102.2971725,29.50738716,63.1086235,41.89044189,0.0,6.91981411,8.397584915,2280.850098,19884.91016,5636.200195,11215.38965
2017-02-03,103.0718002,29.63139915,63.12419128,41.90604782,0.0,6.91981411,8.397584915,2297.419922,20071.46094,5666.77002,11310.74023
2017-02-06,102.8280716,29.41438675,63.3197937,41.86702728,0.0,6.941305161,8.413354874,2292.560059,20052.41992,5663.549805,11264.11035
2017-02-07,102.8193817,29.39113235,63.42149353,41.96852493,0.0,6.948468208,8.413354874,2293.080078,20090.28906,5674.220215,11243.37988
2017-02-08,102.9325409,29.43762779,63.59354782,42.05438614,0.0,6.962793827,8.421240807,2294.669922,20054.33984,5682.450195,11251.7998
2017-02-09,103.6114426,29.5461483,63.42149353,42.06219101,0.0,6.941305161,8.413354874,2307.870117,20172.40039,5715.180176,11327.67969
2017-02-10,104.0466309,29.65465736,63.40583801,42.00756454,0.0,6.941305161,8.40546608,2316.100098,20269.36914,5734.129883,11377.71973
2017-02-13,104.5688553,29.76316261,63.33544159,42.00756454,0.0,6.934138775,8.40546608,2328.25,20412.16016,5763.959961,11433.92969
2017-02-14,104.9518433,29.7476635,63.20246887,41.98413467,0.0,6.912648201,8.397584915,2337.580078,20504.41016,5782.569824,11468.87012
2017-02-15,105.5262909,29.85617447,63.10073471,41.98413467,0.0,6.905487537,8.389697075,2349.25,20611.85938,5819.439941,11514.40039
2017-02-16,105.430542,29.91817665,63.21811676,42.03878021,0.0,6.926981926,8.397584915,2347.219971,20619.76953,5814.899902,11504.19043
2017-02-17,105.5872192,29.81742096,63.36673737,42.09340286,0.0,6.934138775,8.40546608,2351.159912,20624.05078,5838.580078,11510.91016
2017-02-21,106.213913,29.94917679,63.35893631,42.01534653,0.0,6.934138775,8.40546608,2365.379883,20743.0,5865.950195,11578.25
2017-02-22,106.0746536,29.92593575,63.39803314,42.1402626,0.0,6.941305161,8.40546608,2362.820068,20775.59961,5860.629883,11550.17969
2017-02-23,105.9963226,29.98019218,63.51530838,42.21051407,0.0,6.955631256,8.413354874,2363.810059,20810.32031,5835.509766,11556.15039
2017-02-24,106.1703949,29.72441101,63.74998474,42.33543015,0.0,6.977121353,8.421240807,2367.340088,20821.75977,5845.310059,11541.29004
2017-02-27,106.4054108,29.73991776,63.61704254,42.32764053,0.0,6.962793827,8.413354874,2369.75,20837.43945,5861.899902,11558.34961
2017-02-28,106.01371,29.67014694,63.57008362,42.30419159,0.0,6.977869511,8.426779747,2363.639893,20812.24023,5825.439941,11512.38965
2017-03-01,107.4411621,29.95693398,63.30991364,42.25418091,0.0,6.941974163,8.410981178,2395.959961,21115.55078,5904.029785,11661.21973
2017-03-02,106.7535553,29.77090836,63.19232941,42.20730972,0.0,6.93479681,8.403086662,2381.919922,21002.9707,5861.220215,11575.91016
2017-03-03,106.8405914,29.91817665,63.23937225,42.21511459,0.0,6.93479681,8.403086662,2383.120117,21005.71094,5870.75,11598.37012
2017-03-06,106.4228134,29.81742096,63.20016861,42.23073578,0.0,6.93479681,8.410981178,2375.310059,20954.33984,5849.180176,11547.79004
2017-03-07,106.083313,29.73991776,63.08259583,42.21511459,0.0,6.927618504,8.403086662,2368.389893,20924.75977,5833.930176,11506.32031
2017-03-08,105.7874146,29.5848999,62.93373871,42.09793854,0.0,6.906079769,8.395185471,2362.97998,20855.73047,5837.549805,11448.20996
2017-03-09,105.8396759,29.70891571,62.73778534,42.01197052,0.0,6.89172554,8.387290955,2364.870117,20858.18945,5838.810059,11457.63965
2017-03-10,106.2226105,29.94143486,62.86317062,41.92602921,0.0,6.898903847,8.387290955,2372.600098,20902.98047,5861.72998,11500.75977
2017-03-13,106.3009491,30.08094406,62.73778534,41.88696671,0.0,6.884543896,8.387290955,2373.469971,20881.48047,5875.779785,11519.44043
2017-03-14,105.917984,29.85617447,62.72993088,41.97290802,0.0,6.884543896,8.379394531,2365.449951,20837.36914,5856.819824,11459.29004
2017-03-15,106.875412,30.3212204,63.12178802,42.13699722,0.0,6.920437336,8.403086662,2385.26001,20950.09961,5900.049805,11590.30957
2017-03-16,106.744812,30.44524384,63.02774429,42.01977158,0.0,6.920437336,8.395185471,2381.379883,20934.55078,5900.759766,11600.24023
2017-03-17,106.6839142,30.491745,63.1531601,41.98073959,0.0,6.927618504,8.403086662,2378.25,20914.61914,5901.0,11589.00977
2017-03-20,106.4315033,30.47624016,63.27858734,42.02761078,0.0,6.941974163,8.410981178,2373.469971,20905.85938,5901.529785,11556.92969
2017-03-21,104.9431458,30.29798317,63.42745209,42.09011841,0.0,6.95633173,8.418881416,2344.02002,20668.00977,5793.830078,11420.42969
2017-03-22,105.0823975,30.33671951,63.51366043,42.19169235,0.0,6.95633173,8.418881416,2348.449951,20661.30078,5821.640137,11426.69043
2017-03-23,105.0475769,30.4219799,63.48233795,42.16823959,0.0,6.95633173,8.418881416,2345.959961,20656.58008,5817.689941,11430.88965
2017-03-24,105.0580902,30.49979591,63.46665192,42.20730972,0.0,6.95633173,8.418881416,2343.97998,20596.7207,5828.740234,11418.88965
2017-03-27,104.9356689,30.56981659,63.59990311,42.23073578,0.0,6.963513851,8.418881416,2341.590088,20550.98047,5840.370117,11414.33008
2017-03-28,105.6700897,30.70986366,63.48233795,42.23073578,0.0,6.95633173,8.410981178,2358.570068,20701.5,5875.140137,11493.83984
2017-03-29,105.862442,30.74098587,63.60770416,42.34015656,0.0,6.97069025,8.418881416,2361.129883,20659.32031,5897.549805,11496.66992
2017-03-30,106.2558823,30.62427902,63.50585556,42.30888367,0.0,6.95633173,8.410981178,2368.060059,20728.49023,5914.339844,11519.83984
